[2026-06-17 15:26:20] PROTO: TCP | SRC: 185.220.101.4:3389 -> DST: 192.168.1.1:443 | LEN: 1222 | FLAGS: A
[2026-06-17 15:30:51] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 8.8.4.4:None | LEN: 838 | FLAGS: 
[2026-06-17 15:30:51] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 10.0.0.1:None | LEN: 559 | FLAGS: 
[2026-06-17 15:30:51] PROTO: UDP | SRC: 185.220.101.4:22 -> DST: 192.168.1.100:53 | LEN: 598 | FLAGS: 
[2026-06-17 15:30:52] PROTO: UDP | SRC: 192.168.1.10:443 -> DST: 192.168.1.1:80 | LEN: 258 | FLAGS: 
[2026-06-17 15:30:52] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 8.8.4.4:None | LEN: 1204 | FLAGS: 
[2026-06-17 15:30:53] PROTO: ARP | SRC: 192.168.1.15:None -> DST: 192.168.1.1:None | LEN: 888 | FLAGS: 
[2026-06-17 15:30:53] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 192.168.1.1:None | LEN: 1408 | FLAGS: 
[2026-06-17 15:30:53] PROTO: DNS | SRC: 10.0.0.12:44455 -> DST: 10.0.0.1:53 | LEN: 230 | FLAGS: 
[2026-06-17 15:30:54] PROTO: TCP | SRC: 10.0.0.4:445 -> DST: 192.168.1.1:23 | LEN: 1361 | FLAGS: A
[2026-06-17 15:30:54] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 1387 | FLAGS: 
[2026-06-17 15:30:55] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 10.0.0.1:None | LEN: 93 | FLAGS: 
[2026-06-17 15:30:55] PROTO: DNS | SRC: 192.168.1.10:56932 -> DST: 10.0.0.254:53 | LEN: 1192 | FLAGS: 
[2026-06-17 15:30:56] PROTO: UDP | SRC: 10.0.0.12:445 -> DST: 192.168.1.100:53 | LEN: 935 | FLAGS: 
[2026-06-17 15:30:56] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 10.0.0.254:None | LEN: 812 | FLAGS: 
[2026-06-17 15:30:56] PROTO: TCP | SRC: 10.0.0.12:8080 -> DST: 192.168.1.100:21 | LEN: 476 | FLAGS: A
[2026-06-17 15:30:56] PROTO: DNS | SRC: 8.8.8.8:36287 -> DST: 192.168.1.100:53 | LEN: 1210 | FLAGS: 
[2026-06-17 15:30:56] PROTO: DNS | SRC: 10.0.0.12:58698 -> DST: 8.8.4.4:53 | LEN: 1290 | FLAGS: 
[2026-06-17 15:30:57] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 10.0.0.1:None | LEN: 477 | FLAGS: 
[2026-06-17 15:30:57] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 10.0.0.1:None | LEN: 1479 | FLAGS: 
[2026-06-17 15:30:58] PROTO: TCP | SRC: 192.168.1.15:443 -> DST: 192.168.1.1:445 | LEN: 905 | FLAGS: A
[2026-06-17 15:30:58] PROTO: DNS | SRC: 10.0.0.12:62449 -> DST: 8.8.4.4:53 | LEN: 405 | FLAGS: 
[2026-06-17 15:30:58] PROTO: TCP | SRC: 192.168.1.10:80 -> DST: 10.0.0.254:22 | LEN: 739 | FLAGS: A
[2026-06-17 15:30:59] PROTO: TCP | SRC: 192.168.1.10:443 -> DST: 10.0.0.254:53 | LEN: 1282 | FLAGS: A
[2026-06-17 15:30:59] PROTO: UDP | SRC: 185.220.101.4:53 -> DST: 192.168.1.100:12345 | LEN: 316 | FLAGS: 
[2026-06-17 15:31:00] PROTO: ICMP | SRC: 10.0.0.12:None -> DST: 10.0.0.1:None | LEN: 1428 | FLAGS: 
[2026-06-17 15:31:00] PROTO: DNS | SRC: 192.168.1.15:25241 -> DST: 10.0.0.1:53 | LEN: 1441 | FLAGS: 
[2026-06-17 15:31:00] PROTO: TCP | SRC: 185.220.101.4:445 -> DST: 8.8.4.4:22 | LEN: 135 | FLAGS: A
[2026-06-17 15:31:00] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 10.0.0.1:None | LEN: 748 | FLAGS: 
[2026-06-17 15:31:01] PROTO: UDP | SRC: 10.0.0.4:3389 -> DST: 192.168.1.1:53 | LEN: 635 | FLAGS: 
[2026-06-17 15:31:01] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 8.8.4.4:None | LEN: 770 | FLAGS: 
[2026-06-17 15:31:01] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 192.168.1.1:None | LEN: 621 | FLAGS: 
[2026-06-17 15:31:01] PROTO: ICMP | SRC: 172.16.5.25:None -> DST: 10.0.0.254:None | LEN: 567 | FLAGS: 
[2026-06-17 15:31:02] PROTO: ARP | SRC: 10.0.0.12:None -> DST: 8.8.4.4:None | LEN: 1161 | FLAGS: 
[2026-06-17 15:31:02] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 8.8.4.4:None | LEN: 1364 | FLAGS: 
[2026-06-17 15:31:02] PROTO: TCP | SRC: 10.0.0.4:445 -> DST: 10.0.0.254:80 | LEN: 59 | FLAGS: A
[2026-06-17 15:31:03] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 8.8.4.4:None | LEN: 1164 | FLAGS: 
[2026-06-17 15:31:03] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 963 | FLAGS: 
[2026-06-17 15:31:03] PROTO: TCP | SRC: 8.8.8.8:3389 -> DST: 8.8.4.4:80 | LEN: 1147 | FLAGS: A
[2026-06-17 15:31:04] PROTO: TCP | SRC: 192.168.1.15:445 -> DST: 192.168.1.100:23 | LEN: 926 | FLAGS: A
[2026-06-17 15:31:04] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 192.168.1.100:None | LEN: 113 | FLAGS: 
[2026-06-17 15:31:04] PROTO: DNS | SRC: 10.0.0.12:51140 -> DST: 8.8.4.4:53 | LEN: 947 | FLAGS: 
[2026-06-17 15:31:04] PROTO: DNS | SRC: 192.168.1.15:31377 -> DST: 192.168.1.100:53 | LEN: 469 | FLAGS: 
[2026-06-17 15:31:05] PROTO: UDP | SRC: 10.0.0.12:3389 -> DST: 10.0.0.1:8080 | LEN: 1061 | FLAGS: 
[2026-06-17 15:31:05] PROTO: ARP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 622 | FLAGS: 
[2026-06-17 15:31:06] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 10.0.0.254:None | LEN: 1004 | FLAGS: 
[2026-06-17 15:31:06] PROTO: ARP | SRC: 185.220.101.4:None -> DST: 10.0.0.1:None | LEN: 1391 | FLAGS: 
[2026-06-17 15:31:06] PROTO: UDP | SRC: 192.168.1.15:8080 -> DST: 192.168.1.100:12345 | LEN: 620 | FLAGS: 
[2026-06-17 15:31:07] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 192.168.1.100:None | LEN: 1204 | FLAGS: 
[2026-06-17 15:31:07] PROTO: UDP | SRC: 8.8.8.8:80 -> DST: 8.8.4.4:8080 | LEN: 549 | FLAGS: 
[2026-06-17 15:31:07] PROTO: TCP | SRC: 10.0.0.12:40802 -> DST: 192.168.1.1:1000 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:07] PROTO: TCP | SRC: 10.0.0.12:34101 -> DST: 192.168.1.1:1001 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:07] PROTO: TCP | SRC: 10.0.0.12:42686 -> DST: 192.168.1.1:1002 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:07] PROTO: TCP | SRC: 10.0.0.12:50898 -> DST: 192.168.1.1:1003 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:25112 -> DST: 192.168.1.1:1004 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:64826 -> DST: 192.168.1.1:1005 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:62477 -> DST: 192.168.1.1:1006 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:1403 -> DST: 192.168.1.1:1007 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:14073 -> DST: 192.168.1.1:1008 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:5723 -> DST: 192.168.1.1:1009 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:8945 -> DST: 192.168.1.1:1010 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:41324 -> DST: 192.168.1.1:1011 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:53191 -> DST: 192.168.1.1:1012 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:6056 -> DST: 192.168.1.1:1013 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:23867 -> DST: 192.168.1.1:1014 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:60503 -> DST: 192.168.1.1:1015 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:18544 -> DST: 192.168.1.1:1016 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:23880 -> DST: 192.168.1.1:1017 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:38708 -> DST: 192.168.1.1:1018 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:42994 -> DST: 192.168.1.1:1019 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:62989 -> DST: 192.168.1.1:1020 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:1056 -> DST: 192.168.1.1:1021 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:42571 -> DST: 192.168.1.1:1022 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:08] PROTO: TCP | SRC: 10.0.0.12:16778 -> DST: 192.168.1.1:1023 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:09] PROTO: TCP | SRC: 10.0.0.12:47148 -> DST: 192.168.1.1:1024 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:09] PROTO: TCP | SRC: 185.220.101.4:445 -> DST: 10.0.0.254:445 | LEN: 891 | FLAGS: A
[2026-06-17 15:31:10] PROTO: TCP | SRC: 10.0.0.12:443 -> DST: 10.0.0.1:443 | LEN: 1053 | FLAGS: S
[2026-06-17 15:31:10] PROTO: DNS | SRC: 185.220.101.4:3669 -> DST: 10.0.0.1:53 | LEN: 589 | FLAGS: 
[2026-06-17 15:31:10] PROTO: ICMP | SRC: 10.0.0.4:None -> DST: 192.168.1.100:None | LEN: 618 | FLAGS: 
[2026-06-17 15:31:11] PROTO: UDP | SRC: 8.8.8.8:23 -> DST: 192.168.1.1:3389 | LEN: 1392 | FLAGS: 
[2026-06-17 15:31:11] PROTO: ICMP | SRC: 185.220.101.4:None -> DST: 10.0.0.254:None | LEN: 688 | FLAGS: 
[2026-06-17 15:31:11] PROTO: UDP | SRC: 192.168.1.10:8080 -> DST: 192.168.1.100:12345 | LEN: 1025 | FLAGS: 
[2026-06-17 15:31:12] PROTO: DNS | SRC: 10.0.0.4:45872 -> DST: 10.0.0.254:53 | LEN: 717 | FLAGS: 
[2026-06-17 15:31:12] PROTO: TCP | SRC: 10.0.0.4:80 -> DST: 10.0.0.1:80 | LEN: 752 | FLAGS: A
[2026-06-17 15:31:13] PROTO: ICMP | SRC: 192.168.1.15:None -> DST: 10.0.0.254:None | LEN: 897 | FLAGS: 
[2026-06-17 15:31:13] PROTO: DNS | SRC: 10.0.0.4:40828 -> DST: 10.0.0.254:53 | LEN: 620 | FLAGS: 
[2026-06-17 15:31:13] PROTO: TCP | SRC: 10.0.0.4:8080 -> DST: 10.0.0.254:22 | LEN: 406 | FLAGS: A
[2026-06-17 15:31:13] PROTO: TCP | SRC: 10.0.0.12:23 -> DST: 192.168.1.100:3389 | LEN: 571 | FLAGS: A
[2026-06-17 15:31:14] PROTO: TCP | SRC: 10.0.0.4:445 -> DST: 192.168.1.100:21 | LEN: 1201 | FLAGS: A
[2026-06-17 15:31:14] PROTO: UDP | SRC: 192.168.1.15:53 -> DST: 10.0.0.254:8080 | LEN: 1043 | FLAGS: 
[2026-06-17 15:31:14] PROTO: UDP | SRC: 8.8.8.8:445 -> DST: 192.168.1.1:80 | LEN: 1381 | FLAGS: 
[2026-06-17 15:31:15] PROTO: TCP | SRC: 172.16.5.25:53 -> DST: 192.168.1.100:443 | LEN: 954 | FLAGS: A
[2026-06-17 15:31:15] PROTO: TCP | SRC: 8.8.8.8:445 -> DST: 10.0.0.254:8080 | LEN: 1468 | FLAGS: A
[2026-06-17 15:31:15] PROTO: TCP | SRC: 192.168.1.10:53 -> DST: 192.168.1.100:3389 | LEN: 545 | FLAGS: A
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 8.8.4.4:None | LEN: 74 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ARP | SRC: 172.16.5.25:None -> DST: 192.168.1.100:None | LEN: 632 | FLAGS: 
[2026-06-17 15:31:16] PROTO: ARP | SRC: 192.168.1.10:None -> DST: 192.168.1.1:None | LEN: 544 | FLAGS: 
[2026-06-17 15:31:17] PROTO: DNS | SRC: 8.8.8.8:30416 -> DST: 192.168.1.1:53 | LEN: 1211 | FLAGS: 
[2026-06-17 15:31:18] PROTO: TCP | SRC: 192.168.1.10:53 -> DST: 10.0.0.1:3389 | LEN: 1476 | FLAGS: A
[2026-06-17 15:31:18] PROTO: TCP | SRC: 8.8.8.8:53 -> DST: 192.168.1.1:8080 | LEN: 1481 | FLAGS: A
[2026-06-17 15:31:19] PROTO: UDP | SRC: 10.0.0.12:23 -> DST: 192.168.1.100:445 | LEN: 904 | FLAGS: 
[2026-06-17 15:31:19] PROTO: DNS | SRC: 192.168.1.15:2771 -> DST: 192.168.1.1:53 | LEN: 777 | FLAGS: 
[2026-06-17 15:31:19] PROTO: ARP | SRC: 10.0.0.4:None -> DST: 8.8.4.4:None | LEN: 284 | FLAGS: 
[2026-06-17 15:31:20] PROTO: TCP | SRC: 10.0.0.4:8080 -> DST: 8.8.4.4:21 | LEN: 639 | FLAGS: A
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:29458 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:31926 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:30830 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:46067 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:22723 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:23604 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:57808 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:52586 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:21305 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:25488 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:35828 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:64645 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:22524 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:23385 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:1702 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:64800 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:22836 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:23826 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:55730 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:1869 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:40584 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:55389 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:34215 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:58899 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:57074 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:1976 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:12145 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:34189 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:42762 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:56033 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:46153 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:17800 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:32796 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:20] PROTO: TCP | SRC: 185.220.101.99:13574 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:17646 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:43211 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:43658 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:17195 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:19843 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:3197 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:41655 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:37291 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:8229 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:59147 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:53240 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:28139 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:61532 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:54988 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:53816 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: TCP | SRC: 185.220.101.99:50365 -> DST: 8.8.4.4:80 | LEN: 60 | FLAGS: S
[2026-06-17 15:31:21] PROTO: ICMP | SRC: 8.8.8.8:None -> DST: 192.168.1.1:None | LEN: 573 | FLAGS: 
[2026-06-17 15:31:21] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 10.0.0.1:None | LEN: 1367 | FLAGS: 
[2026-06-17 15:31:21] PROTO: UDP | SRC: 172.16.5.25:53 -> DST: 192.168.1.100:445 | LEN: 291 | FLAGS: 
[2026-06-17 15:31:22] PROTO: TCP | SRC: 8.8.8.8:21 -> DST: 8.8.4.4:21 | LEN: 1459 | FLAGS: S
[2026-06-17 15:31:23] PROTO: UDP | SRC: 185.220.101.4:53 -> DST: 10.0.0.1:21 | LEN: 514 | FLAGS: 
[2026-06-17 15:31:23] PROTO: DNS | SRC: 172.16.5.25:17785 -> DST: 192.168.1.1:53 | LEN: 199 | FLAGS: 
[2026-06-17 15:31:23] PROTO: DNS | SRC: 192.168.1.10:12084 -> DST: 192.168.1.100:53 | LEN: 846 | FLAGS: 
[2026-06-17 15:31:23] PROTO: TCP | SRC: 192.168.1.15:3389 -> DST: 192.168.1.1:21 | LEN: 319 | FLAGS: A
[2026-06-17 15:31:24] PROTO: ICMP | SRC: 192.168.1.10:None -> DST: 192.168.1.100:None | LEN: 1447 | FLAGS: 
[2026-06-17 15:31:24] PROTO: ARP | SRC: 192.168.1.10:None -> DST: 10.0.0.1:None | LEN: 1440 | FLAGS: 
[2026-06-17 15:31:24] PROTO: DNS | SRC: 185.220.101.4:65334 -> DST: 192.168.1.100:53 | LEN: 153 | FLAGS: 
[2026-06-17 15:31:25] PROTO: UDP | SRC: 172.16.5.25:22 -> DST: 192.168.1.1:23 | LEN: 731 | FLAGS: 
